Date,XLF.MX,IGF.MX,VGK.MX,EFA.MX,IVW.MX,IAU.MX,SOXX.MX,SOXS.MX,EPU.MX,EWZ.MX,CORP.MX,SDIAN.MX,IBTAN.MX,QVGMEX18.MX,PSOTRAC15.MX,NAFTRACISHRS.MX,MEXTRAC09.MX,IVVPESOISHRS.MX,GENIUS21.MX,FIBRATC14.MX,ESGMEXISHRS.MX,DLRTRAC15.MX,DIABLOI10.MX,ANGELD10.MX,FCFE18.MX,FHIPO14.MX,TERRA13.MX,FUNO11.MX,FSHOP13.MX,FPLUS16.MX,FMTY14.MX,FINN13.MX,FIHO12.MX,FIBRAPL14.MX,FIBRAMQ12.MX,FIBRAHD15.MX,DANHOS13.MX,FNOVA17.MX
2024-12-29,980.0357818603516,1022.5659790039062,1278.4693603515625,1499.1894836425781,2089.8972778320312,1000.1100006103516,4454.567708333333,8276.56201171875,859.8456420898438,457.3261947631836,1954.8162841796875,119.66000111897786,113.46750068664551,26.38249969482422,12.369999885559082,47.280527114868164,48.89999961853027,117.90249824523927,107.81999969482422,17.884708404541016,44.90750026702881,20.156999588012695,12.674999952316284,15.617500066757202,22.06004571914673,14.328401565551758,29.82953929901123,18.389252185821533,7.663916110992432,6.622499942779541,9.603819370269775,4.987019777297974,9.265049934387209,55.56923770904541,28.15467596054077,2.582499921321869,19.30021333694458,25.92726707458496
2025-01-05,994.4101257324219,1022.5659790039062,1293.9730834960938,1500.3621826171875,2127.8451538085938,1026.459976196289,4490.567057291667,8953.1962890625,859.8456420898438,463.9336242675781,1955.0994567871094,122.79000091552734,115.78000068664551,26.28249979019165,12.175250053405762,47.21424102783203,48.579999923706055,116.09500122070312,107.97249984741211,17.772500038146973,44.64500045776367,20.65299940109253,12.712499856948853,15.545000076293945,22.272028923034668,14.463575839996338,29.511527061462406,18.63247776031494,7.976775169372559,7.069999933242798,9.74729299545288,5.065920948982239,9.251224756240845,54.09384536743164,27.930828094482422,2.569999933242798,18.740347385406494,25.92726707458496
2025-01-12,983.8343994140625,1031.1660400390624,1293.7593505859375,1506.273828125,2091.890380859375,1029.00400390625,4554.36357421875,8125.28515625,859.8456420898438,465.2978576660156,1955.19384765625,121.56666564941406,114.93250083923338,26.511999893188477,12.333999633789062,47.61771850585937,49.08000087738037,116.98399810791015,106.29600067138672,17.724411392211913,45.268000793457034,20.39779930114746,12.589999771118164,15.845999908447265,22.126248168945313,14.424626731872559,27.328528213500977,18.376309967041017,8.038433837890626,6.553999996185302,9.811630058288575,4.947569274902344,9.36781578063965,53.46355667114258,28.0240234375,2.5799999713897703,18.567974853515626,25.92726707458496
2025-01-19,1007.90107421875,1065.5662841796875,1308.0326416015625,1527.0960693359375,2101.44423828125,1048.7280029296876,4571.14541015625,8333.019140625,859.8456420898438,477.5157470703125,1955.19384765625,122.63999938964844,116.19399871826172,26.834000015258788,12.257600021362304,47.87426605224609,49.483333587646484,116.68800048828125,105.3259994506836,17.53205451965332,45.37799987792969,20.612799453735352,12.497999954223634,16.006000137329103,22.252231216430665,14.384303665161132,28.303491592407227,18.254920196533202,8.034780311584473,6.346000099182129,9.491293907165527,4.635677528381348,9.089472389221193,54.15663833618164,27.910726928710936,2.664000082015991,18.605144882202147,25.92726707458496
2025-01-26,1032.7525634765625,1065.5662841796875,1348.3013427734375,1529.8026123046875,2150.069677734375,1065.956005859375,4742.039306640625,7202.905078125,859.8456420898438,490.4771240234375,1941.484814453125,122.45666758219402,115.34600067138672,27.56749963760376,12.425800132751466,48.66495819091797,50.23000030517578,119.88800048828125,110.18200073242187,17.9277645111084,45.6640007019043,20.37599983215332,12.26599998474121,16.56400032043457,22.070454406738282,14.329318237304687,29.396633529663085,18.790463256835938,7.954395771026611,6.198000049591064,9.358120536804199,4.594834518432617,9.085785293579102,56.43606185913086,28.378526306152345,2.50600004196167,19.324373245239258,25.92726707458496
2025-02-02,1055.1081298828126,1065.5662841796875,1375.8483154296875,1599.26630859375,2157.063037109375,1076.1919921875,4427.36962890625,8840.3701171875,859.8456420898438,511.9091552734375,1920.921264648437,122.98749923706055,116.37200012207032,28.25,12.389799880981446,49.47483673095703,50.812500953674316,119.71600036621093,108.94599914550781,18.290493392944335,46.45000076293945,20.54739990234375,12.080000114440917,17.09000015258789,21.913875579833984,14.232176399230957,30.214027404785156,19.202833938598634,7.9306464195251465,6.131999969482422,9.614095687866211,4.643103504180909,9.338322257995607,60.98357925415039,29.529045867919923,2.4600000381469727,19.645888137817384,25.92726707458496
2025-02-09,1055.9562072753906,1065.5662841796875,1379.4453125,1604.9443664550781,2152.2796630859375,1106.2749938964844,4445.8592529296875,8439.103759765625,859.8456420898438,521.6709289550781,1921.3087158203125,122.73666636149089,115.84749984741211,28.46666653951009,12.468499660491943,50.06271457672119,51.073333740234375,119.90749931335449,109.02499961853027,19.02960777282715,46.41999816894531,20.500749588012695,11.884999990463257,17.59999990463257,21.91882562637329,14.20926547050476,30.389651775360107,20.08788299560547,7.969924807548523,6.087499976158142,9.7218918800354,4.61572003364563,9.341087102890015,61.32378959655762,30.287302494049072,2.3299999237060547,20.152785778045654,25.92726707458496
2025-02-16,1052.46474609375,1093.856201171875,1401.89130859375,1607.44677734375,2160.992333984375,1124.0580078125,4507.387109375,8092.167578125,859.8456420898438,522.970068359375,1921.3087158203125,122.70750045776367,115.56600036621094,29.206000518798827,12.538599967956543,51.52346649169922,52.359999656677246,120.60000152587891,110.48799896240234,19.311143493652345,48.284000396728516,20.471799850463867,11.526000022888184,18.679999923706056,21.912075805664063,14.07271728515625,29.762654113769532,20.195734786987305,7.956222915649414,6.060000038146972,9.716901779174805,4.630107879638672,9.126338577270507,63.693749237060544,30.352317810058594,2.3379999160766602,20.45989875793457,25.92726707458496
2025-02-23,1040.6366943359376,1088.874658203125,1412.41416015625,1626.0825927734375,2147.243408203125,1129.839990234375,4630.9234375,7445.11552734375,859.8456420898438,528.8802124023438,1928.1764892578126,122.16500091552734,115.01600036621093,29.579999923706055,12.645599937438964,51.88182754516602,52.60599975585937,121.66000061035156,110.31600036621094,19.369711685180665,48.698001098632815,20.30480041503906,11.429999732971192,18.9620002746582,21.867082595825195,13.975576400756836,29.55091972351074,20.646033096313477,7.879492568969726,6.076000118255616,9.785842323303223,4.624538421630859,9.091315841674804,62.81526641845703,30.61423110961914,2.2539999961853026,20.039884567260742,25.92726707458496
2025-03-02,1043.3098388671874,1078.46728515625,1422.764794921875,1646.29833984375,2105.775146484375,1119.4820068359375,4342.540234375,8888.82841796875,859.8456420898438,507.7762023925781,1929.8934326171875,123.02999877929688,115.96750068664551,28.96800003051758,12.586000061035158,50.825907135009764,51.890000661214195,118.11800079345703,105.76600189208985,19.14683609008789,47.932000732421876,20.436000061035156,11.676000022888184,18.12599983215332,22.245032119750977,12.468962287902832,29.321130752563477,20.452001953125,8.071318435668946,5.985999965667725,10.09687557220459,4.591121482849121,9.260902404785156,61.84702682495117,29.733752822875978,2.327999973297119,19.532521438598632,26.31537284851074
